1,51958
2,48256
3,46464
4,50381
5,47825
6,47608
7,52526
8,51044
9,47196
10,48230
11,49313
12,49419
13,47343
14,49172
15,50798
16,50380
17,51925
18,47430
19,49008
20,48240
21,51025
22,47309
23,51264
24,49087
25,49098
26,47398
27,47725
28,50306
29,49519
30,46281
31,48679
32,47518
33,47331
34,50929
35,46675
36,46327
37,49041
38,51656
39,49223
40,50267
41,49499
42,47332
43,50334
44,46842
45,52175
46,51630
47,47019
48,50211
49,49246
50,47750
51,51426
52,51539
53,51664
54,49758
55,47833
56,49074
57,50648
58,46695
59,48269
60,52079
61,52346
62,46104
63,51283
64,48056
65,47949
66,48856
67,51651
68,52544
69,47990
70,49360
71,47920
72,52267
73,46926
74,48882
75,52360
76,46627
77,50910
78,46156
79,46105
80,51214
81,49061
82,50422
83,52463
84,47637
85,46567
86,47128
87,52045
88,50579
89,51649
90,49653
91,46511
92,51117
93,50757
94,50516
95,48559
96,46273
97,52443
98,51010
99,48701
100,52504
101,47971
102,47680
103,48354
104,47981
105,52606
106,48439
107,47789
108,46400
109,49502
110,46612
111,50966
112,50977
113,48967
114,49526
115,51974
116,47127
117,49605
118,49305
119,49044
120,46343
121,46888
122,51868
123,52565
124,52401
125,51528
126,48891
127,49514
128,51786
129,51654
130,50799
131,48378
132,50537
133,46930
134,48415
135,47163
136,51472
137,49941
138,46360
139,50324
140,51752
141,48103
142,51368
143,46112
144,50871
145,52638
146,46203
147,50929
148,52631
149,46807
150,51405
151,52415
152,51344
153,48372
154,51924
155,48932
156,50639
157,47765
158,52322
159,51182
160,48785
161,52336
162,49691
163,51681
164,52518
165,52285
166,46352
167,51301
168,46525
169,50535
170,46239
171,48214
172,48582
173,46387
174,47957
175,46903
176,48969
177,51105
178,51521
179,47369
180,47921
181,50854
182,51672
183,48024
184,48114
185,48906
186,47456
187,52146
188,51595
189,49548
190,49754
191,47056
192,49328
193,48954
194,50801
195,49905
196,46394
197,46743
198,46573
199,48877
200,52427
201,46823
202,46408
203,52322
204,49611
205,47466
206,48631
207,47343
208,52272
209,51230
210,48701
211,47999
212,46876
213,48756
214,51768
215,49749
216,50292
217,47832
218,51919
219,51433
220,51526
221,50549
222,48498
223,47466
224,52272
225,47032
226,50165
227,48323
228,49199
229,48979
230,47960
231,51233
232,50320
233,49394
234,48947
235,51782
236,48058
237,50817
238,46338
239,46399
240,48927
241,52014
242,47853
243,46560
244,48011
245,50776
246,46255
247,52381
248,50072
249,48802
250,48787
251,50387
252,50553
253,47030
254,48248
255,46791
256,51299
257,46117
258,49363
259,51086
260,49496
261,46272
262,49621
263,52486
264,51448
265,51630
266,48491
267,47922
268,50977
269,46653
270,47398
271,47116
272,51606
273,52563
274,47685
275,46386
276,51675
277,48078
278,52357
279,51987
280,48842
281,52512
282,49528
283,47489
284,49571
285,48678
286,49567
287,49589
288,48591
289,49020
290,46680
291,50508
292,52494
293,50929
294,51504
295,50705
296,51814
297,51995
298,49085
299,46245
300,49608
301,51656
302,51079
303,51913
304,49138
305,48774
306,51408
307,47555
308,52564
309,49927
310,51797
311,48571
312,46582
313,48457
314,52102
315,48559
316,48078
317,49669
318,51255
319,48228
320,47639
321,50801
322,52527
323,51013
324,51915
325,47199
326,51648
327,51180
328,46396
329,47987
330,48344
331,48841
332,50418
333,46429
334,47775
335,50410
336,47041
337,49403
338,48146
339,49850
340,49458
341,51962
342,47428
343,51114
344,50230
345,46088
346,51059
347,50822
348,50576
349,47448
350,50929
351,52586
352,47483
353,47773
354,50729
355,49060
356,46451
357,52056
358,50273
359,52509
360,50128
361,48467
362,49560
363,47264
364,50545
365,51757
366,51247
367,49979
368,51018
369,46347
370,46602
371,46263
372,47163
373,52556
374,51059
375,51622
376,49818
377,49711
378,50282
379,52231
380,51096
381,51473
382,48392
383,46726
384,52039
385,49535
386,52284
387,48305
388,51887
389,52543
390,51427
391,51322
392,51529
393,51087
394,46222
395,47093
396,49017
397,48078
398,47695
399,50954
400,46878
401,48506
402,46451
403,47452
404,48690
405,52518
406,47626
407,48184
408,47683
409,50003
410,49826
411,50923
412,49611
413,52155
414,46983
415,46688
416,50178
417,49029
418,50607
419,50053
420,46686
421,50175
422,49704
423,47215
424,48435
425,50936
426,49929
427,48750
428,52201
429,52618
430,51814
431,50806
432,49194
433,47167
434,49077
435,48617
436,46873
437,48486
438,48085
439,50858
440,52605
441,50439
442,46545
443,50610
444,48775
445,52636
446,49114
447,51134
448,50779
449,46684
450,50392
451,51252
452,49084
453,49992
454,48914
455,49566
456,46441
457,50451
458,50842
459,52309
460,49180
461,46467
462,46162
463,47646
464,52223
465,49799
466,52590
467,52498
468,46251
469,47242
470,50443
471,51907
472,48642
473,48045
474,48091
475,48063
476,49968
477,50938
478,49013
479,47955
480,49513
481,47252
482,46503
483,51874
484,51899
485,51804
486,52462
487,49949
488,51288
489,47159
490,52323
491,52386
492,48417
493,46129
494,50668
495,51279
496,48728
497,51184
498,49997
499,52022
500,51009
501,48308
502,48252
503,48717
504,52012
505,49645
506,51789
507,49285
508,47952
509,50398
510,48295
511,46466
512,47546
513,46651
514,46646
515,50556
516,48511
517,51072
518,48201
519,47613
520,46342
521,51667
522,48402
523,52132
524,48999
525,49513
526,47931
527,51093
528,47414
529,52232
530,50245
531,52374
532,46910
533,51044
534,51982
535,51515
536,51688
537,51566
538,48596
539,50018
540,49756
541,48745
542,49718
543,48041
544,47748
545,50396
546,49196
547,49681
548,48454
549,46747
550,47531
551,46142
552,47973
553,49613
554,48210
555,50894
556,52199
557,50882
558,49044
559,46496
560,47882
561,50213
562,52506
563,49326
564,46675
565,51096
566,51821
567,47520
568,49333
569,47710
570,48357
571,51336
572,48310
573,46403
574,46327
575,51494
576,46293
577,47537
578,49077
579,52462
580,46205
581,52096
582,47947
583,50766
584,48090
585,48273
586,47124
587,49638
588,50951
589,47665
590,46273
591,48064
592,48467
593,49131
594,49241
595,46258
596,49152
597,52515
598,49058
599,47771
600,51614
601,52125
602,46783
603,50379
604,52000
605,48067
606,50364
607,49148
608,49813
609,47132
610,49367
611,50972
612,48975
613,52071
614,46096
615,50068
616,51203
617,47545
618,50287
619,47705
620,46547
621,51009
622,49006
623,48160
624,52482
625,52394
626,49186
627,49348
628,50785
629,52317
630,49468
631,47648
632,51354
633,50479
634,46698
635,52580
636,48027
637,49279
638,47782
639,49717
640,49018
641,50097
642,50092
643,51226
644,51066
645,49062
646,49801
647,51100
648,48486
649,47509
650,47514
651,48372
652,48886
653,50302
654,49354
655,46743
656,47513
657,50977
658,46795
659,49303
660,48104
661,48385
662,49577
663,49653
664,46272
665,46396
666,49794
667,49566
668,50754
669,52600
670,49633
671,49749
672,49237
673,46205
674,46521
675,49027
676,49147
677,46729
678,47274
679,49821
680,46786
681,47153
682,50434
683,48324
684,48472
685,48340
686,51576
687,51991
688,51356
689,46724
690,50354
691,52484
692,50072
693,46882
694,50031
695,46889
696,47702
697,50156
698,49431
699,48602
700,51080
701,50363
702,50045
703,46959
704,50754
705,49514
706,47735
707,47101
708,52518
709,46922
710,46895
711,52591
712,48593
713,49566
714,50318
715,46225
716,48158
717,46604
718,47568
719,49665
720,46249
721,49804
722,48842
723,50308
724,51323
725,50889
726,50226
727,52032
728,49999
729,47104
730,48588
731,51204
732,50388
733,52125
734,46136
735,49099
736,51103
737,51583
738,50832
739,49575
740,52542
741,48734
742,48921
743,46790
744,48846
745,49961
746,46163
747,49494
748,51312
749,46733
750,49927
751,51765
752,48551
753,48154
754,51812
755,47196
756,47413
757,47556
758,48976
759,49739
760,50587
761,51797
762,49797
763,48255
764,49398
765,49728
766,50532
767,51830
768,50700
769,49320
770,46988
771,47702
772,52425
773,51649
774,51475
775,50483
776,46855
777,48766
778,49523
779,49356
780,49402
781,52562
782,49590
783,50816
784,47725
785,49837
786,52240
787,50883
788,49478
789,48750
790,52603
791,50076
792,48920
793,49762
794,48251
795,48705
796,46110
797,50230
798,49525
799,51306
800,49462
801,48011
802,48888
803,47916
804,50632
805,50205
806,48157
807,51229
808,49641
809,49819
810,52587
811,52508
812,52210
813,48328
814,48851
815,46299
816,52287
817,48686
818,46414
819,51840
820,51648
821,48780
822,50133
823,51586
824,48138
825,52269
826,51625
827,48100
828,47545
829,52026
830,50149
831,46100
832,47276
833,49843
834,48497
835,47271
836,49417
837,46185
838,46120
839,52638
840,48046
841,48228
842,51193
843,50635
844,46146
845,48864
846,47849
847,47259
848,51540
849,48132
850,48854
851,48398
852,52216
853,50159
854,47683
855,51575
856,49467
857,50546
858,48791
859,51353
860,46095
861,47370
862,48756
863,46917
864,47369
865,51060
866,47265
867,48607
868,51573
869,48566
870,50205
871,50754
872,52501
873,49822
874,47533
875,49806
876,46946
877,51311
878,50192
879,52179
880,52595
881,48700
882,48686
883,48424
884,47115
885,52474
886,50135
887,51780
888,49011
889,52314
890,48595
891,48404
892,50089
893,50107
894,48960
895,49565
896,52329
897,48519
898,48082
899,50518
900,51881
901,50741
902,49462
903,47134
904,47465
905,52190
906,50747
907,50632
908,49819
909,52624
910,50672
911,51612
912,51733
913,50053
914,49538
915,47365
916,48465
917,48939
918,48286
919,52098
920,48505
921,46611
922,50305
923,52406
924,50411
925,46175
926,52441
927,50380
928,50852
929,49525
930,49848
931,50705
932,46563
933,49087
934,50944
935,48199
936,48002
937,51277
938,48968
939,47066
940,50894
941,50447
942,49080
943,49763
944,49752
945,47186
946,51414
947,50443
948,47169
949,46614
950,48370
951,50938
952,51690
953,49638
954,46522
955,46153
956,48514
957,50019
958,46389
959,51617
960,51628
961,47697
962,49647
963,48899
964,51234
965,52217
966,47141
967,51881
968,46120
969,50724
970,47488
971,47525
972,48829
973,48279
974,50050
975,50624
976,50573
977,47036
978,50460
979,47622
980,51062
981,51340
982,50483
983,50857
984,48543
985,51603
986,50589
987,52000
988,47136
989,49124
990,46331
991,49700
992,48395
993,52596
994,50768
995,50992
996,49263
997,46749
998,47339
999,46094
1000,51244
1001,50827
1002,48610
1003,46098
1004,47245
1005,47400
1006,51711
1007,50291
1008,48763
1009,47748
1010,51530
1011,47266
1012,46667
1013,47442
1014,51148
1015,50923
1016,50071
1017,48307
1018,47350
1019,49680
1020,51641
1021,50761
1022,49402
1023,47650
1024,48696
1025,50760
1026,46383
1027,47426
1028,51674
1029,48579
1030,50460
1031,51495
1032,48987
1033,47962
1034,51786
1035,48488
1036,52519
1037,51494
1038,49564
1039,46430
1040,47210
1041,46241
1042,51241
1043,52376
1044,48051
1045,48664
1046,49413
1047,51637
1048,46795
1049,48893
1050,52587
1051,47715
1052,50338
1053,50891
1054,47867
1055,48950
1056,46209
1057,51709
1058,47839
1059,48040
1060,52193
1061,51974
1062,52108
1063,50333
1064,50969
1065,51187
1066,52168
1067,47294
1068,49629
1069,49622
1070,49479
1071,49895
1072,48031
1073,51985
1074,46732
1075,46933
1076,51424
1077,50861
1078,50333
1079,49288
1080,50217
1081,48581
1082,46835
1083,51499
1084,50611
1085,48747
1086,49345
1087,49314
1088,46663
1089,52474
1090,50846
1091,51902
1092,49155
1093,49059
1094,48933
1095,46994
1096,48707
1097,51361
1098,47066
1099,49776
1100,52596
1101,47208
1102,48580
1103,47623
1104,52090
1105,47847
1106,50314
1107,51353
1108,46123
1109,46102
1110,49209
1111,48029
1112,48197
1113,47155
1114,51225
1115,47354
1116,50785
1117,51430
1118,47231
1119,48116
1120,48658
1121,50891
1122,51736
1123,48634
1124,49525
1125,51689
1126,48297
1127,47961
1128,46243
1129,50077
1130,50217
1131,47345
1132,52019
1133,46814
1134,50380
1135,52098
1136,47011
1137,47953
1138,52525
1139,51585
1140,52581
1141,50097
1142,50284
1143,48014
1144,52499
1145,46542
1146,50374
1147,46492
1148,49789
1149,52210
1150,46717
1151,46237
1152,49486
1153,46959
1154,47654
1155,48896
1156,51384
1157,47755
1158,49459
1159,48271
1160,49340
1161,50555
1162,48411
1163,49176
1164,52225
1165,48828
1166,47403
1167,51166
1168,49454
1169,49700
1170,48682
1171,46630
1172,46195
1173,46997
1174,52236
1175,46124
1176,50925
1177,48658
1178,47358
1179,51967
1180,51296
1181,48466
1182,51456
1183,50099
1184,47856
1185,51576
1186,47551
1187,47012
1188,51332
1189,46571
1190,51797
1191,50194
1192,48007
1193,52123
1194,52317
1195,48211
1196,49176
1197,51712
1198,49187
1199,46758
1200,49225
1201,49934
1202,51075
1203,50174
1204,50548
1205,48492
